date,ticker,price,volume,market_cap,tx_count,tx_volume,DAA,NVT,hash_rate,fees,volatility,liquidity
2021-11-26,ETH,4275.36,7627140486.0,465094718136.0,740276.0,457706277.0,1316970.0,500.0,258062318.81,334280.0,1.3158,0.0164
2021-11-27,ETH,4364.57,7574829215.0,474858646341.0,828126.0,1001393116.0,1322896.0,474.2,171900082.03,108997.0,1.3117,0.016
2021-11-28,ETH,4286.55,2302669019.0,466426920487.0,850657.0,993195665.0,1328881.0,469.62,390824912.97,365218.0,1.314,0.005
2021-11-29,ETH,4560.75,8962899115.0,496324586719.0,791417.0,578476654.0,1334926.0,500.0,248457768.01,180616.0,1.3203,0.0181
2021-11-30,ETH,4151.71,6156441413.0,451865497807.0,695566.0,794082615.0,1341028.0,500.0,189357955.9,414472.0,1.3532,0.0136
2021-12-01,ETH,4641.83,5247758000.0,505271609225.0,635981.0,720556147.0,1347187.0,500.0,181011816.48,321446.0,1.4066,0.0104
2021-12-02,ETH,4297.91,9228124279.0,467892202251.0,658380.0,664727365.0,1353402.0,500.0,192117263.17,135156.0,1.4335,0.0197
2021-12-03,ETH,4563.69,5482301013.0,496887433262.0,746782.0,297575196.0,1359672.0,500.0,360001598.71,179616.0,1.4127,0.011
2021-12-04,ETH,4223.58,5294922399.0,459912967170.0,835404.0,375352141.0,1365994.0,500.0,206913825.9,271903.0,1.4053,0.0115
2021-12-05,ETH,4608.75,2399620974.0,501916726682.0,858133.0,231961361.0,1372369.0,500.0,281808683.61,41357.0,1.4391,0.005
2021-12-06,ETH,4756.86,2931961321.0,518110677078.0,798373.0,764342278.0,1378795.0,500.0,275706637.25,441130.0,1.4414,0.0057
2021-12-07,ETH,4525.57,2405375730.0,492979043848.0,701679.0,521267259.0,1385270.0,500.0,172090962.37,346221.0,1.4249,0.005
2021-12-08,ETH,4885.55,4560624871.0,532257026189.0,641570.0,830904557.0,1391794.0,500.0,227193570.58,309085.0,1.4065,0.0086
2021-12-09,ETH,4513.69,5556097161.0,491805876353.0,664166.0,339350763.0,1398364.0,500.0,393137147.94,247425.0,1.4186,0.0113
2021-12-10,ETH,4650.28,3741850406.0,506749965627.0,753345.0,803493308.0,1404981.0,500.0,167828145.56,571742.0,1.3694,0.0074
2021-12-11,ETH,4356.26,5811757810.0,474768770652.0,842746.0,704181909.0,1411642.0,500.0,132421670.58,387386.0,1.3882,0.0122
2021-12-12,ETH,4679.06,3077523846.0,510011342166.0,865675.0,635627174.0,1418347.0,500.0,344037759.41,105158.0,1.3555,0.006
2021-12-13,ETH,4459.37,9693022010.0,486125253567.0,805389.0,442508617.0,1425093.0,500.0,326288956.7,51452.0,1.3601,0.0199
2021-12-14,ETH,4435.1,4749105134.0,483538421767.0,707846.0,813509885.0,1431880.0,500.0,224041546.38,553138.0,1.304,0.0098
2021-12-15,ETH,4976.25,14109294771.0,542603711639.0,647209.0,718961518.0,1438706.0,500.0,215883404.4,390972.0,1.3407,0.026
2021-12-16,ETH,4329.34,9200196126.0,472123747155.0,670003.0,839092926.0,1445570.0,500.0,284550682.41,506820.0,1.3781,0.0195
2021-12-17,ETH,4607.42,8631876524.0,502510685106.0,759965.0,226659987.0,1452470.0,500.0,276154373.4,28707.0,1.3915,0.0172
2021-12-18,ETH,4810.63,7109966535.0,524737658093.0,850152.0,1135403539.0,1459405.0,462.16,124511004.1,456618.0,1.3517,0.0135
2021-12-19,ETH,4710.64,3624649021.0,513893823822.0,873283.0,873874718.0,1466374.0,500.0,177152089.54,315906.0,1.2897,0.0071
2021-12-20,ETH,4236.12,1530633378.0,462183845059.0,812467.0,219610750.0,1473375.0,500.0,189005774.15,75082.0,1.3362,0.005
2021-12-21,ETH,4819.54,3116528022.0,525902704019.0,714066.0,178228075.0,1480407.0,500.0,195045983.4,96643.0,1.4179,0.0059
2021-12-22,ETH,4366.01,6731087161.0,476472633261.0,652897.0,300292279.0,1487468.0,500.0,175227530.97,124310.0,1.4463,0.0141
2021-12-23,ETH,4596.24,1652584518.0,501658661632.0,675891.0,551300819.0,1494557.0,500.0,149515800.97,68489.0,1.4314,0.005
2021-12-24,ETH,4653.94,14198219484.0,508018679701.0,766644.0,330389307.0,1501672.0,500.0,260122569.64,167571.0,1.4235,0.0279
2021-12-25,ETH,4033.04,5540006697.0,440296304913.0,857624.0,884817989.0,1508812.0,497.61,284660487.65,607980.0,1.4847,0.0126
2021-12-26,ETH,4708.54,7104162623.0,514104890356.0,880957.0,1046203750.0,1515975.0,491.4,390665308.37,368812.0,1.5942,0.0138
2021-12-27,ETH,4902.64,5856107487.0,535363120069.0,819607.0,1018066198.0,1523160.0,500.0,307135188.34,457114.0,1.5981,0.0109
2021-12-28,ETH,4715.29,9561587367.0,514968007567.0,720342.0,813420316.0,1530366.0,500.0,245335305.91,213245.0,1.6036,0.0186
2021-12-29,ETH,4810.88,9935603938.0,525471362241.0,658635.0,394875597.0,1537590.0,500.0,246520875.44,52974.0,1.5912,0.0189
2021-12-30,ETH,5318.19,6634371611.0,580954214625.0,681831.0,468768203.0,1544832.0,500.0,171481801.86,372732.0,1.5904,0.0114
2021-12-31,ETH,5070.11,6556586418.0,553920888951.0,773382.0,948259955.0,1552089.0,500.0,349965211.1,692855.0,1.555,0.0118
2022-01-01,ETH,4804.39,14443323810.0,524954684433.0,865161.0,435951363.0,1559360.0,500.0,327607903.19,101062.0,1.5428,0.0275
2022-01-02,ETH,5398.67,5069572834.0,589960964056.0,888700.0,913674288.0,1566644.0,500.0,201194161.33,165259.0,1.585,0.0086
2022-01-03,ETH,4618.7,6571423847.0,504788943040.0,826810.0,1041294052.0,1573939.0,484.77,275680901.72,284689.0,1.6489,0.013
2022-01-04,ETH,4884.36,2359710961.0,533888143961.0,726673.0,310656105.0,1581244.0,500.0,240295251.3,81197.0,1.6312,0.005
2022-01-05,ETH,4376.31,4115071853.0,478413894913.0,664423.0,507590927.0,1588556.0,500.0,336851462.75,137368.0,1.6718,0.0086
2022-01-06,ETH,4835.41,7026166331.0,528666854201.0,687823.0,830162431.0,1595875.0,500.0,180956164.03,239425.0,1.7001,0.0133
2022-01-07,ETH,4704.79,7443214228.0,514449285438.0,780179.0,815596763.0,1603198.0,500.0,298100231.29,506349.0,1.6826,0.0145
2022-01-08,ETH,4735.66,3313866704.0,517888023406.0,872764.0,296332218.0,1610525.0,500.0,338105717.08,116981.0,1.6585,0.0064
2022-01-09,ETH,4798.75,7690931553.0,524851389646.0,896510.0,1051662953.0,1617853.0,499.07,322234158.93,126544.0,1.6564,0.0147
2022-01-10,ETH,4767.46,5227432937.0,521493005661.0,834077.0,892722843.0,1625181.0,500.0,230944209.45,542125.0,1.6388,0.01
2022-01-11,ETH,4440.18,5322876267.0,485751640423.0,733059.0,698285766.0,1632507.0,500.0,202104856.27,525073.0,1.6404,0.011
2022-01-12,ETH,4592.23,1851077663.0,502447238663.0,670262.0,357339468.0,1639830.0,500.0,243802010.75,63364.0,1.6345,0.005
2022-01-13,ETH,4673.55,7703868247.0,511407089008.0,693868.0,448916209.0,1647148.0,500.0,427564683.57,238960.0,1.6347,0.0151
2022-01-14,ETH,4329.13,5120083879.0,473777096387.0,787035.0,1015556518.0,1654459.0,466.52,225250028.19,289077.0,1.601,0.0108
2022-01-15,ETH,4839.16,5373043868.0,529658123225.0,880434.0,256901553.0,1661763.0,500.0,312054778.7,138081.0,1.5834,0.0101
2022-01-16,ETH,5079.7,7237817716.0,556054054397.0,904389.0,788290357.0,1669056.0,500.0,276699106.06,442333.0,1.5776,0.013
2022-01-17,ETH,4703.1,4963076990.0,514892069246.0,841407.0,1098836154.0,1676338.0,468.58,253419063.95,211291.0,1.596,0.0096
2022-01-18,ETH,4500.97,4029958185.0,492823297313.0,739501.0,943648946.0,1683608.0,500.0,293686035.48,97378.0,1.6019,0.0082
2022-01-19,ETH,4082.16,1648108421.0,447021337974.0,676153.0,488559943.0,1690862.0,500.0,174672639.93,280446.0,1.596,0.005
2022-01-20,ETH,4253.22,11281760171.0,465809979122.0,699966.0,377174284.0,1698101.0,500.0,117233348.87,126919.0,1.527,0.0242
2022-01-21,ETH,4671.35,2620129332.0,511666068581.0,793952.0,659581902.0,1705321.0,500.0,143660611.06,197173.0,1.527,0.0051
2022-01-22,ETH,4872.93,6789960698.0,533810527511.0,888172.0,1063371747.0,1712523.0,500.0,259659764.33,278518.0,1.5236,0.0127
2022-01-23,ETH,4523.44,6947106165.0,495585398666.0,912337.0,1089311125.0,1719703.0,454.95,316031500.51,755270.0,1.5465,0.014
2022-01-24,ETH,4224.55,5283175894.0,462895711429.0,848801.0,739777621.0,1726860.0,500.0,223478344.58,287778.0,1.489,0.0114
2022-01-25,ETH,4355.76,2460795127.0,477330993985.0,746000.0,203154123.0,1733994.0,500.0,204940375.92,103910.0,1.3724,0.0052
2022-01-26,ETH,4414.24,2833915020.0,483798830915.0,682095.0,617174572.0,1741101.0,500.0,305304958.66,69990.0,1.3653,0.0059
2022-01-27,ETH,4096.28,4662753684.0,449004412961.0,706118.0,723460017.0,1748181.0,500.0,239040895.66,195956.0,1.3819,0.0104
2022-01-28,ETH,4454.33,1557032310.0,488311230458.0,800930.0,752209644.0,1755232.0,500.0,204786538.14,547031.0,1.415,0.005
2022-01-29,ETH,4716.2,1718273226.0,517081839485.0,895978.0,1101221551.0,1762252.0,469.55,415251774.75,757887.0,1.3802,0.005
2022-01-30,ETH,4126.1,7502833492.0,452439098084.0,920355.0,1046566010.0,1769241.0,432.31,213801572.77,218399.0,1.4385,0.0166
2022-01-31,ETH,4369.3,10209737574.0,479164684863.0,856261.0,1035720320.0,1776195.0,462.64,123062934.1,255109.0,1.4438,0.0213
2022-02-01,ETH,4031.27,3560528439.0,442148056722.0,752556.0,736067697.0,1783114.0,500.0,312351589.73,174911.0,1.3959,0.0081
2022-02-02,ETH,4292.11,10721197942.0,470813918403.0,688089.0,523403986.0,1789996.0,500.0,161755411.5,334225.0,1.3257,0.0228
2022-02-03,ETH,4432.52,5587708915.0,486275114918.0,712323.0,424221604.0,1796840.0,500.0,429492640.86,130553.0,1.3149,0.0115
2022-02-04,ETH,4683.25,4931749288.0,513844335699.0,807968.0,665342971.0,1803644.0,500.0,333843529.94,209563.0,1.2751,0.0096
2022-02-05,ETH,4547.2,8653591208.0,498978170491.0,903852.0,431002265.0,1810407.0,500.0,329542843.52,53315.0,1.227,0.0173
2022-02-06,ETH,4173.57,2036575425.0,458034312498.0,928443.0,1162357730.0,1817126.0,394.06,251559757.79,342598.0,1.257,0.005
2022-02-07,ETH,4447.03,7183995693.0,488104439726.0,863786.0,1053997672.0,1823801.0,463.1,358786955.98,821083.0,1.2786,0.0147
2022-02-08,ETH,4342.65,2028284954.0,476706332193.0,759170.0,679370336.0,1830430.0,500.0,332808340.11,466051.0,1.2802,0.005
2022-02-09,ETH,4403.72,4603573543.0,483468675286.0,694137.0,844659011.0,1837011.0,500.0,286986629.14,437202.0,1.2811,0.0095
2022-02-10,ETH,4352.87,3194572985.0,477943431536.0,718583.0,345662699.0,1843544.0,500.0,297708936.85,177207.0,1.2582,0.0067
2022-02-11,ETH,4455.62,8155303641.0,489285550733.0,815069.0,902400536.0,1850026.0,500.0,248923698.73,638409.0,1.2552,0.0167
2022-02-12,ETH,4416.69,10407995176.0,485068892847.0,911795.0,935025291.0,1856456.0,500.0,174414789.26,403865.0,1.2542,0.0215
2022-02-13,ETH,4556.41,11794376866.0,500474892152.0,936603.0,857944267.0,1862832.0,500.0,210693479.07,453585.0,1.2296,0.0236
2022-02-14,ETH,4382.78,8083928269.0,481462001094.0,871378.0,458549646.0,1869154.0,500.0,198249371.68,338546.0,1.1662,0.0168
2022-02-15,ETH,4714.89,8972264539.0,518008753087.0,765842.0,877291282.0,1875420.0,500.0,230807923.69,153324.0,1.184,0.0173
2022-02-16,ETH,4450.32,4579386084.0,489000164735.0,700237.0,572625705.0,1881628.0,500.0,251037346.23,289986.0,1.1715,0.0094
2022-02-17,ETH,4647.77,8431235136.0,510757783100.0,724899.0,841267522.0,1887777.0,500.0,199738012.72,649647.0,1.1708,0.0165
2022-02-18,ETH,4473.54,5569456307.0,491670866765.0,822232.0,873493006.0,1893866.0,500.0,361520829.0,183771.0,1.1288,0.0113
2022-02-19,ETH,4163.27,4102976762.0,457626419740.0,919808.0,1103524343.0,1899893.0,414.7,460866698.45,412972.0,1.1492,0.009
2022-02-20,ETH,4565.49,8049772620.0,501898701656.0,944834.0,1272841321.0,1905857.0,394.31,250620752.89,224447.0,1.1474,0.016
2022-02-21,ETH,4542.44,5639309202.0,499426167867.0,879036.0,751854379.0,1911757.0,500.0,324719147.75,384280.0,1.1374,0.0113
2022-02-22,ETH,3664.26,6600407828.0,402921428591.0,772573.0,195137234.0,1917591.0,500.0,444491063.1,33219.0,1.3005,0.0164
2022-02-23,ETH,4151.79,4565391286.0,456586130821.0,706391.0,528029305.0,1923358.0,500.0,419297103.1,207396.0,1.366,0.01
2022-02-24,ETH,4566.25,8389358697.0,502226879404.0,731269.0,896946397.0,1929056.0,500.0,307764067.88,324754.0,1.4049,0.0167
2022-02-25,ETH,4473.19,2981156183.0,492051403093.0,829458.0,545469868.0,1934685.0,500.0,299386726.37,79856.0,1.4071,0.0061
2022-02-26,ETH,3929.78,3435368599.0,432328666691.0,927892.0,835852345.0,1940244.0,500.0,256664153.28,501993.0,1.4503,0.0079
2022-02-27,ETH,4411.12,12460082694.0,485340459178.0,953138.0,1252556029.0,1945730.0,387.48,209343453.55,887451.0,1.4812,0.0257
2022-02-28,ETH,4584.09,4677423562.0,504433550225.0,886761.0,834702995.0,1951144.0,500.0,428377889.61,602505.0,1.4735,0.0093
2022-03-01,ETH,4337.54,8550439905.0,477361166560.0,779362.0,543345462.0,1956482.0,500.0,359650828.77,296566.0,1.4159,0.0179
2022-03-02,ETH,3890.07,7181246205.0,428167406603.0,712599.0,293084230.0,1961746.0,500.0,196214733.51,192187.0,1.4498,0.0168
2022-03-03,ETH,4025.95,6546176488.0,443176807556.0,737696.0,257838415.0,1966933.0,500.0,321481202.82,88293.0,1.4281,0.0148
2022-03-04,ETH,4264.04,4182813004.0,469442891773.0,836748.0,261076393.0,1972042.0,500.0,479298963.82,160098.0,1.4252,0.0089
2022-03-05,ETH,4125.55,3248943826.0,454250866899.0,936047.0,699395889.0,1977072.0,500.0,309519903.96,370605.0,1.4259,0.0072
2022-03-06,ETH,4426.45,5588724180.0,487441544496.0,961514.0,615462399.0,1982022.0,500.0,427012026.35,204957.0,1.4352,0.0115
2022-03-07,ETH,4302.58,5667555924.0,473858656698.0,894554.0,492427384.0,1986891.0,500.0,285779160.98,296713.0,1.4349,0.012
2022-03-08,ETH,4547.46,4449529961.0,500888223851.0,786212.0,373669836.0,1991678.0,500.0,240372276.22,121724.0,1.4154,0.0089
2022-03-09,ETH,4341.96,1863196410.0,478311625945.0,718862.0,206509453.0,1996382.0,500.0,286086497.11,160365.0,1.409,0.005
2022-03-10,ETH,4235.17,3749346689.0,466603820405.0,744179.0,534980980.0,2001002.0,500.0,371498664.52,348732.0,1.4093,0.008
2022-03-11,ETH,4046.86,6874151338.0,445910638838.0,844102.0,921411124.0,2005537.0,483.94,385464903.58,408370.0,1.4177,0.0154
2022-03-12,ETH,4389.67,7188436266.0,483742709770.0,944273.0,881168532.0,2009986.0,500.0,264647112.55,195692.0,1.4473,0.0149
2022-03-13,ETH,4092.93,1412114896.0,451096424207.0,969964.0,728085913.0,2014348.0,500.0,322765805.8,331492.0,1.4659,0.005
2022-03-14,ETH,3872.58,1751138053.0,426863053361.0,902416.0,764260938.0,2018623.0,500.0,313265345.03,99143.0,1.4777,0.005
2022-03-15,ETH,4081.94,4945346232.0,449994268074.0,793121.0,636825363.0,2022809.0,500.0,316711662.43,410760.0,1.4861,0.011
2022-03-16,ETH,4043.64,9018979468.0,445825920396.0,725179.0,809986485.0,2026905.0,500.0,411563134.54,332312.0,1.4804,0.0202
2022-03-17,ETH,3851.14,1617055238.0,424654289970.0,750719.0,540822416.0,2030911.0,500.0,287725952.38,301994.0,1.4636,0.005
2022-03-18,ETH,4209.95,6663048934.0,464275399377.0,851520.0,564161952.0,2034826.0,500.0,395519622.69,277779.0,1.4889,0.0144
2022-03-19,ETH,4004.47,3440918023.0,441668026296.0,952572.0,217381127.0,2038650.0,500.0,339372533.28,167781.0,1.4903,0.0078
2022-03-20,ETH,4102.52,7135200284.0,452537261438.0,978489.0,734648300.0,2042380.0,500.0,283625303.19,448285.0,1.4874,0.0158
2022-03-21,ETH,3856.42,5287700693.0,425442008091.0,910347.0,528631763.0,2046018.0,500.0,277582280.39,158711.0,1.4823,0.0124
2022-03-22,ETH,3970.32,11749820284.0,438060126056.0,800091.0,532904367.0,2049561.0,500.0,452078853.58,108629.0,1.4455,0.0268
2022-03-23,ETH,4148.05,2266873598.0,457725849508.0,731552.0,620309100.0,2053010.0,500.0,237131579.75,411006.0,1.4545,0.005
2022-03-24,ETH,3934.44,6963803412.0,434207044290.0,757317.0,423503124.0,2056364.0,500.0,270844625.2,233112.0,1.2925,0.016
2022-03-25,ETH,3901.18,5764021041.0,430588330112.0,859004.0,762474580.0,2059622.0,500.0,466893956.72,265484.0,1.2069,0.0134
2022-03-26,ETH,4396.86,8728541769.0,485356794811.0,960943.0,609268794.0,2062783.0,500.0,336624209.22,464527.0,1.2386,0.018
2022-03-27,ETH,4016.61,4249795369.0,443436071489.0,987088.0,910427842.0,2065847.0,487.06,217204564.96,272980.0,1.2738,0.0096
2022-03-28,ETH,4088.88,5893671406.0,451469122366.0,918347.0,496270393.0,2068814.0,500.0,299618796.69,209945.0,1.1991,0.0131
2022-03-29,ETH,4081.23,4336775649.0,450678633201.0,807123.0,791122146.0,2071683.0,500.0,501742696.6,177878.0,1.1192,0.0096
2022-03-30,ETH,3943.62,3227293377.0,435535410259.0,737982.0,254578113.0,2074454.0,500.0,230638725.22,89245.0,1.1151,0.0074
2022-03-31,ETH,4018.03,5366018340.0,443807253429.0,763972.0,909201440.0,2077125.0,488.13,262045452.87,558785.0,1.1025,0.0121
2022-04-01,ETH,3714.94,8993282840.0,410379515249.0,866553.0,880939991.0,2079698.0,465.84,286027077.6,109036.0,1.074,0.0219
2022-04-02,ETH,4177.13,3322976436.0,461491614636.0,969388.0,734812477.0,2082170.0,500.0,230923969.08,469205.0,1.1531,0.0072
2022-04-03,ETH,4127.48,3285792041.0,456061877312.0,995763.0,326623629.0,2084543.0,500.0,280518750.32,154667.0,1.1361,0.0072
2022-04-04,ETH,3912.27,4866982228.0,432334320900.0,926418.0,695142977.0,2086816.0,500.0,322888998.46,515464.0,1.1453,0.0113
2022-04-05,ETH,3866.8,1607740388.0,427361666559.0,814216.0,942305196.0,2088987.0,453.53,361525313.47,748630.0,1.115,0.005
2022-04-06,ETH,3616.75,2863137880.0,399774520925.0,744467.0,746070417.0,2091058.0,500.0,523384623.21,264307.0,1.1326,0.0072
2022-04-07,ETH,4043.83,4108642536.0,447035218661.0,770687.0,538443438.0,2093028.0,500.0,299544710.02,70542.0,1.1926,0.0092
2022-04-08,ETH,3787.15,8277225628.0,418709989448.0,874168.0,931031094.0,2094897.0,449.73,309849888.3,380167.0,1.2026,0.0198
2022-04-09,ETH,3942.88,4178063716.0,435980946151.0,977908.0,859648274.0,2096664.0,500.0,267911308.75,497958.0,1.2094,0.0096
2022-04-10,ETH,3541.48,2128271755.0,391643740213.0,1004514.0,324630507.0,2098330.0,500.0,413720996.0,238602.0,1.2514,0.0054
2022-04-11,ETH,3926.74,3023106013.0,434300676790.0,934560.0,924729881.0,2099894.0,469.65,306781060.43,662388.0,1.2751,0.007
2022-04-12,ETH,3763.45,3000829917.0,416291090031.0,821372.0,915968999.0,2101356.0,454.48,279724439.79,576679.0,1.2613,0.0072
2022-04-13,ETH,3789.14,5519749347.0,419183090598.0,751010.0,151352354.0,2102717.0,500.0,263132515.52,84841.0,1.2468,0.0132
2022-04-14,ETH,3509.29,5359695587.0,388271059045.0,777460.0,768349995.0,2103976.0,500.0,236528818.05,4572896.0,1.2585,0.0138
2022-04-15,ETH,3895.12,6296449658.0,431011642937.0,881851.0,818404845.0,2105133.0,500.0,273686966.96,372793.0,1.3182,0.0146
2022-04-16,ETH,3642.3,2562014610.0,403084731227.0,986502.0,698937069.0,2106188.0,500.0,492119606.17,474885.0,1.3276,0.0064
2022-04-17,ETH,3738.73,5453651559.0,413806269055.0,1013342.0,834217517.0,2107142.0,496.04,427405857.95,577996.0,1.2888,0.0132
2022-04-18,ETH,3887.99,6902176726.0,430378668253.0,942773.0,1010645523.0,2107994.0,425.85,254695063.29,498448.0,1.2852,0.016
2022-04-19,ETH,3711.9,4146394760.0,410935660011.0,828590.0,542362157.0,2108745.0,500.0,377326343.8,98847.0,1.2923,0.0101
2022-04-20,ETH,4087.28,5778526192.0,452547416692.0,757610.0,564185341.0,2109394.0,500.0,473375130.9,147385.0,1.3218,0.0128
2022-04-21,ETH,3541.55,1198726760.0,392171081143.0,784292.0,141943988.0,2109943.0,500.0,319105418.73,61800.0,1.4024,0.005
2022-04-22,ETH,3742.83,3427024911.0,414509766966.0,889601.0,952565649.0,2110391.0,435.15,153724116.59,3006131.0,1.408,0.0083
2022-04-23,ETH,3764.75,1712650821.0,416987776237.0,995172.0,315157096.0,2110739.0,500.0,476957684.65,139347.0,1.3962,0.005
2022-04-24,ETH,3491.26,2302592023.0,386742594385.0,1022248.0,1030844182.0,2110986.0,375.17,331192254.55,737836.0,1.4195,0.006
2022-04-25,ETH,3684.89,5965407417.0,408240217599.0,951058.0,996123365.0,2111134.0,409.83,461232687.37,678717.0,1.3588,0.0146
2022-04-26,ETH,3623.36,3688714196.0,401472447960.0,835872.0,588047084.0,2111182.0,500.0,269391545.55,322161.0,1.3266,0.0092
2022-04-27,ETH,3690.38,1000000.0,408947560869.0,764268.0,433830876.0,2111131.0,500.0,347275103.12,135169.0,1.3267,0.005
2022-04-28,ETH,3721.89,2056381049.0,412489138269.0,791185.0,208369931.0,2110982.0,500.0,488167338.0,41492.0,1.3271,0.005
2022-04-29,ETH,3883.26,1872697142.0,430424487725.0,897419.0,867169570.0,2110734.0,496.36,224969708.62,539992.0,1.3302,0.005
2022-04-30,ETH,3671.83,1285694582.0,407038431272.0,1003918.0,888962989.0,2110389.0,457.88,211058204.3,520334.0,1.3429,0.005
2022-05-01,ETH,3708.58,6435305926.0,411161923299.0,1031232.0,1065420051.0,2109947.0,385.92,388499553.25,249264.0,1.3158,0.0157
2022-05-02,ETH,3869.88,3948687017.0,429096494512.0,959417.0,849259520.0,2109408.0,500.0,350266205.75,543556.0,1.2498,0.0092
2022-05-03,ETH,3305.78,2897946843.0,366592419214.0,843218.0,660256552.0,2108773.0,500.0,555642324.87,272128.0,1.3486,0.0079
2022-05-04,ETH,3533.57,2619843730.0,391900676106.0,770985.0,335805306.0,2108043.0,500.0,377940955.51,90610.0,1.3613,0.0067
2022-05-05,ETH,3577.31,5489131575.0,396799222080.0,798138.0,289843385.0,2107218.0,500.0,591098711.01,163494.0,1.3615,0.0138
2022-05-06,ETH,3283.71,3359147591.0,364277541979.0,905306.0,474598229.0,2106299.0,500.0,444968038.81,368827.0,1.3732,0.0092
2022-05-07,ETH,3564.43,6019621743.0,395466531398.0,1012741.0,748383515.0,2105286.0,500.0,470430255.0,214771.0,1.342,0.0152
2022-05-08,ETH,3123.89,2363313865.0,346630849491.0,1040295.0,883026400.0,2104182.0,392.55,347453098.77,560104.0,1.3923,0.0068
2022-05-09,ETH,3655.72,4836841436.0,405691677743.0,967848.0,925781184.0,2102985.0,438.22,363225126.67,288342.0,1.5123,0.0119
2022-05-10,ETH,3261.04,4730712575.0,361935844836.0,850629.0,238795867.0,2101697.0,500.0,335160937.68,184498.0,1.5177,0.0131
2022-05-11,ETH,3291.8,2951026224.0,365394211833.0,777761.0,263270395.0,2100319.0,500.0,364693512.49,104984.0,1.4671,0.0081
2022-05-12,ETH,3593.44,5280191464.0,398924901139.0,805153.0,163290558.0,2098852.0,500.0,417563220.6,58500.0,1.4963,0.0132
2022-05-13,ETH,3200.66,1571159389.0,355363150746.0,913262.0,168384582.0,2097296.0,500.0,271452158.85,55535.0,1.5451,0.005
2022-05-14,ETH,3839.53,3564057963.0,426346408451.0,1021641.0,449497724.0,2095653.0,500.0,240974048.17,110676.0,1.6749,0.0084
2022-05-15,ETH,3492.37,9412004767.0,387844702252.0,1049437.0,1053480960.0,2093924.0,368.16,388222031.69,691031.0,1.6652,0.0243
2022-05-16,ETH,3445.49,1000000.0,382683644829.0,976354.0,860973391.0,2092108.0,444.48,227804404.97,337461.0,1.6496,0.005
2022-05-17,ETH,3660.16,7911982075.0,406575596860.0,858105.0,705742818.0,2090208.0,500.0,455566761.15,477359.0,1.661,0.0195
2022-05-18,ETH,3428.9,8784753260.0,380933222192.0,784596.0,178853939.0,2088225.0,500.0,216043748.24,124598.0,1.671,0.0231
2022-05-19,ETH,3474.09,2678218366.0,385999544333.0,812229.0,360646174.0,2086159.0,500.0,641563048.01,119222.0,1.6637,0.0069
2022-05-20,ETH,3396.27,1914116588.0,377398477268.0,921288.0,873039465.0,2084012.0,432.28,388152866.51,231172.0,1.6259,0.0051
2022-05-21,ETH,3327.48,1000000.0,369798621740.0,1030620.0,775546773.0,2081784.0,476.82,567950900.64,615467.0,1.5578,0.005
2022-05-22,ETH,3466.44,2607210119.0,385288715330.0,1058660.0,1088807042.0,2079478.0,353.86,285137948.76,120477.0,1.5519,0.0068
2022-05-23,ETH,3482.53,6999388913.0,387122900488.0,984935.0,590648572.0,2077093.0,500.0,347489972.17,422219.0,1.5518,0.0181
2022-05-24,ETH,3168.22,2894459716.0,352226164552.0,865646.0,233666339.0,2074632.0,500.0,499462060.9,56586.0,1.5635,0.0082
2022-05-25,ETH,3225.13,4027397983.0,358596199563.0,791491.0,597002304.0,2072095.0,500.0,432322040.48,327511.0,1.5521,0.0112
2022-05-26,ETH,3253.02,8633170416.0,361741366763.0,819367.0,678854151.0,2069484.0,500.0,447608560.23,119363.0,1.5515,0.0239
2022-05-27,ETH,3349.14,10929986941.0,372474033930.0,929385.0,825349263.0,2066799.0,451.29,386503489.97,260615.0,1.5537,0.0293
2022-05-28,ETH,3402.06,4409156833.0,378405508057.0,1039677.0,566402778.0,2064044.0,500.0,306965598.47,182547.0,1.5544,0.0117
2022-05-29,ETH,3693.89,2733920627.0,410914623187.0,1067964.0,806350715.0,2061217.0,500.0,345158723.44,177902.0,1.5761,0.0067
2022-05-30,ETH,3370.31,395614647.0,374963856321.0,993591.0,486927407.0,2058322.0,500.0,431792233.92,100425.0,1.5951,0.005
2022-05-31,ETH,3285.86,5766922794.0,365612110085.0,873254.0,164997668.0,2055360.0,500.0,391271749.18,101144.0,1.5971,0.0158
2022-06-01,ETH,3186.79,2592650910.0,354631093903.0,798447.0,654773248.0,2052331.0,500.0,543047046.79,159141.0,1.5921,0.0073
2022-06-02,ETH,3457.41,3530634337.0,384792799241.0,826568.0,806679878.0,2049237.0,477.01,390501758.35,255847.0,1.5343,0.0092
2022-06-03,ETH,3283.29,8409643536.0,365457879655.0,937553.0,227227716.0,2046080.0,500.0,369796873.26,103869.0,1.5277,0.023
2022-06-04,ETH,3331.38,10869974185.0,370854998008.0,1048814.0,243677663.0,2042861.0,500.0,527213963.56,98968.0,1.528,0.0293
2022-06-05,ETH,3265.46,784690785.0,363560680034.0,1077350.0,808777012.0,2039582.0,449.52,452955323.54,392822.0,1.5007,0.005
2022-06-06,ETH,3345.36,5480949492.0,372501197950.0,1002323.0,883303950.0,2036244.0,421.71,368656855.77,454605.0,1.4732,0.0147
2022-06-07,ETH,3323.59,3859712380.0,370121272910.0,880928.0,388556347.0,2032849.0,500.0,505749453.03,201109.0,1.4039,0.0104
